# HRMSv2/CAN LOGGER made by brzanad
# TIMESTAMP - human readable format
# ID - HEX format
# DATA - HEX format
# HH:MM:SS,KKK;ID;DATADATADATADATA
18:29:27,713;20;000080FF396F1040
18:29:27,717;0D;0000000000000000
18:29:27,720;20;000080FF396F1040
18:29:27,727;20;000080FF396F1040
18:29:27,734;20;000080FF396F1040
18:29:27,741;20;000080FF396F1040
18:29:27,747;20;000080FF396F1040
18:29:27,753;20;000080FF396F1040
18:29:27,759;20;000080FF396F1040
18:29:27,760;2B;FD7B0D00E0CF0100
18:29:27,761;2A;913FAD4125170200
18:29:27,762;2D;1B00640AFF0D9000
18:29:27,766;20;000080FF396F1040
18:29:27,767;0D;0000000000000000
18:29:27,773;20;000080FF396F1040
18:29:27,780;20;000080FF396F1040
18:29:27,787;20;000080FF396F1040
18:29:27,793;20;000080FF396F1040
18:29:27,799;20;000080FF396F1040
18:29:27,803;2C;FF0DD900FF0D1101
18:29:27,804;28;FF130D001D290200
18:29:27,805;29;FF130D1063FF0100
18:29:27,806;20;000080FF396F1040
18:29:27,813;20;000080FF396F1040
18:29:27,817;0D;0000000000000000
18:29:27,820;20;000080FF396F1040
18:29:27,824;14;00000000E60B2EC0
18:29:27,825;15;ACB9FB3FCBCFD1B6
18:29:27,827;20;000080FF396F1040
18:29:27,833;20;000080FF396F1040
18:29:27,840;20;000080FF396F1040
18:29:27,846;20;000080FF396F1040
18:29:27,854;20;000080FF396F1040
18:29:27,861;20;000080FF396F1040
18:29:27,862;2B;FD7B0D00E0CF0100
18:29:27,863;2A;913FAD4125170200
18:29:27,864;2D;1B00640AFF0D8C00
18:29:27,866;17;3375744100000000
18:29:27,868;0D;0000000000000000
18:29:27,873;20;00000000386F1040
18:29:27,879;20;00000000386F1040
18:29:27,886;20;00000000386F1040
18:29:27,893;20;000080FF396F1040
18:29:27,900;20;000080FF396F1040
18:29:27,904;2C;FF0DDB00FF0D1701
18:29:27,905;28;FF170D001D290200
18:29:27,906;29;FF130D10A3010200
18:29:27,907;20;00000000386F1040
18:29:27,913;20;000080FF396F1040
18:29:27,917;0D;0000000000000000
18:29:27,919;20;000080FF396F1040
18:29:27,933;20;000080FF396F1040
18:29:27,940;20;000080FF396F1040
18:29:27,947;20;000080FF396F1040
18:29:27,953;20;000080FF396F1040
18:29:27,959;20;000080FF396F1040
18:29:27,960;2B;FD7F0D00E0CF0100
18:29:27,961;2A;913FAD41E5130200
18:29:27,962;2D;1B00640AFF0D9000
18:29:27,966;20;000080FF396F1040
18:29:27,968;0D;0000000000000000
18:29:27,974;20;000080FF396F1040
18:29:27,982;20;000080FF396F1040
18:29:27,988;20;000080FF396F1040
18:29:27,995;20;000080FF396F1040
18:29:28,000;20;000080FF396F1040
18:29:28,003;2C;FF0DDD00FF0D1101
18:29:28,004;28;FF170D005D290200
18:29:28,005;29;FF130D10E3010200
18:29:28,006;20;000080FF396F1040
18:29:28,013;20;000080FF396F1040
18:29:28,017;0D;0000000000000000
18:29:28,020;20;000080FF396F1040
18:29:28,026;20;000080FF396F1040
18:29:28,033;20;000080FF396F1040
18:29:28,040;20;000080FF396F1040
18:29:28,046;20;000080FF396F1040
18:29:28,053;20;000080FF396F1040
18:29:28,060;20;000080FF396F1040
18:29:28,061;2B;FD7B0D00E0CF0100
18:29:28,062;2A;913FAD4165170200
18:29:28,063;2D;1B00640AFF0D8B00
18:29:28,066;20;000080FF396F1040
18:29:28,067;0D;0000000000000000
18:29:28,073;20;000080FF396F1040
18:29:28,074;14;00000000E60B2EC0
18:29:28,075;15;ACB9FB3F836B0C35
18:29:28,080;20;000080FF396F1040

18:29:28,086;20;000080FF396F1040
18:29:28,116;20;000080FF396F1040
18:29:28,117;20;000080FF396F1040
18:29:28,118;2C;FF0DE000FF0D0C01
18:29:28,119;28;FF170D009D250200
18:29:28,120;29;FF;FF130D1063FE0100
18:29:28,121;20;000080FF396F1040
18:29:28,122;20;000080FF396F1040
18:29:28,123;17;8099744100000000
18:29:28,124;0D;0000000000000000
18:29:28,125;20;000080FF396F1040
18:29:28,126;20;000080FF396F1040
18:29:28,133;20;000080FF396F1040
18:29:28,139;20;000080FF396F1040
18:29:28,146;20;000080FF396F1040
18:29:28,153;20;000080FF396F1040
18:29:28,160;20;000080FF396F1040
18:29:28,161;2B;FD7B0D00A0CF0100
18:29:28,162;2A;913FAD4165170200
18:29:28,163;2D;1B00640AFF0D8E00
18:29:28,167;20;000080FF396F1040
18:29:28,167;0D;0000000000000000
18:29:28,173;20;000080FF396F1040
18:29:28,180;20;00000000386F1040
18:29:28,186;20;00000000386F1040
18:29:28,193;20;000080FF396F1040
18:29:28,200;20;000080FF396F1040
18:29:28,204;2C;FF0DD900FF0D1301
18:29:28,205;28;FF170D009D270200
18:29:28,206;29;FF130D10A3FE0100
18:29:28,207;20;00000000386F1040
18:29:28,213;20;000080FF396F1040
18:29:28,217;0D;0000000000000000
18:29:28,219;20;000080FF396F1040
18:29:28,226;20;000080FF396F1040
18:29:28,234;20;000080FF396F1040
18:29:28,241;20;000080FF396F1040
18:29:28,247;20;000080FF396F1040
18:29:28,253;20;000080FF396F1040
18:29:28,259;20;000080FF396F1040
18:29:28,260;2B;FD7F0D00E0CF0100
18:29:28,261;2A;913FAD41A5140200
18:29:28,262;2D;1B00640AFF0D8E00
18:29:28,266;20;000080FF396F1040
18:29:28,267;0D;0000000000000000
18:29:28,273;20;000080FF396F1040
18:29:28,280;20;000080FF396F1040
18:29:28,287;20;000080FF396F1040
18:29:28,293;20;000080FF396F1040
18:29:28,299;20;000080FF396F1040
18:29:28,303;2C;FF0DDC00FF0D1201
18:29:28,304;28;FF170D001D290200
18:29:28,305;29;FF130D10A3010200
18:29:28,306;20;000080FF396F1040
18:29:28,313;20;000080FF396F1040
18:29:28,317;0D;0000000000000000
18:29:28,320;20;000080FF396F1040
18:29:28,324;14;00000000E60B2EC0
18:29:28,324;15;ACB9FB3FADEAF436
18:29:28,327;20;000080FF396F1040
18:29:28,334;20;000080FF396F1040
18:29:28,339;20;000080FF396F1040
18:29:28,346;20;000080FF396F1040
18:29:28,353;20;000080FF396F1040
18:29:28,361;20;000080FF396F1040
18:29:28,362;2B;FD7B0D00A0CF0100
18:29:28,363;2A;913FAD4165170200
18:29:28,364;2D;1B00640AFF0D8D00
18:29:28,365;17;8099744100000000
18:29:28,367;20;000080FF396F1040
18:29:28,368;0D;0000000000000000
18:29:28,374;20;000080FF396F1040
18:29:28,380;20;000080FF396F1040
18:29:28,386;20;000080FF396F1040
18:29:28,393;20;000080FF396F1040
18:29:28,400;20;000080FF396F1040
18:29:28,404;2C;FF0DDD00FF0D1201
18:29:28,405;28;FF170D001D280200
18:29:28,406;29;FF130D10E3010200
18:29:28,407;20;000080FF396F1040
18:29:28,413;20;000080FF396F1040
18:29:28,417;0D;0000000000000000
18:29:28,419;20;000080FF396F1040
18:29:28,426;20;000080FF396F1040
18:29:28,433;20;000080FF396F1040
18:29:28,440;20;000080FF396F1040
18:29:28,447;20;000080FF396F1040
18:29:28,453;20;000080FF396F1040
18:29:28,459;20;000080FF396F1040
18:29:28,460;2B;FD7B0D00A0CF0100
18:29:28,461;2A;913FAD4165170200
18:29:28,462;2D;1B00640AFF0D8C00
18:29:28,466;20;000080FF396F1040
18:29:28,467;0D;0000000000000000
18:29:28,473;20;000080FF396F1040
18:29:28,480;20;000080FF396F1040
18:29:28,488;20;000080FF396F1040
18:29:28,495;20;000080FF396F1040
18:29:28,501;20;000080FF396F1040
18:29:28,504;2C;FF0DDD00FF0D0F01
18:29:28,505;28;FF170D00DD280200
18:29:28,506;29;FF130D1023000200
18:29:28,507;20;00000000386F1040
18:29:28,513;20;000080FF396F1040
18:29:28,517;0D;0000000000000000
18:29:28,520;20;000080FF396F1040
18:29:28,526;20;000080FF396F1040
18:29:28,533;20;000080FF396F1040
18:29:28,540;20;000080FF396F1040
18:29:28,546;20;000080FF396F1040
18:29:28,553;20;000080FF396F1040
18:29:28,557;01;0002000001010081
18:29:28,560;20;000080FF396F1040
18:29:28,561;2B;FD7B0D0060D00100
18:28,562;2A;913FAD4125150200
18:29:28,563;2D;1B00640AFF0D9000
18:29:28,566;20;000080FF396F1040
18:29:28,567;0D;0000000000000000
18:29:28,573;20;000080FF396F1040
18:29:28,574;14;00000000E60B2EC0
18:29:28,575;15;AEB9FB3FBB820B37
18:29:28,580;20;000080FF396F1040
18:29:28,586;20;000080FF396F1040

18:29:28,593;20;000080FF396F1040
18:29:28,619;20;000080FF396F1040
18:29:28,620;2C;FF0DE000FF0D1001
18:29:28,621;28;FF170D001D290200
18:29:28,622;29;FF130D10A3010200
18:29:28,623;20;000080FF396F1040
18:29:28,624;20;00000080FF396F1040
18:29:28,625;17;3375744100000000
18:29:28,626;0D;0000000000000000
18:29:28,626;20;000080FF396F1040
18:29:28,627;20;000080FF396F1040
18:29:28,633;20;000080FF396F1040
18:29:28,640;20;000080FF396F1040
18:29:28,646;20;000080FF396F1040
18:29:28,653;20;000080FF396F1040
18:29:28,660;20;000080FF396F1040
18:29:28,661;2B;FD7F0D00A0CF0100
18:29:28,662;2A;913FAD4125180200
18:29:28,663;2D;1B00640AFF0D8F00
18:29:28,667;20;000080FF396F1040
18:29:28,667;0D;0000000000000000
18:29:28,673;20;000080FF396F1040
18:29:28,680;20;000080FF396F1040
18:29:28,686;20;000080FF396F1040
18:29:28,693;20;000080FF396F1040
18:29:28,700;20;000080FF396F1040
18:29:28,704;2C;FF0DD900FF0D0F01
18:29:28,705;28;FF170D001D290200
18:29:28,706;29;FF130D10A3010200
18:29:28,707;20;000080FF396F1040
18:29:28,713;20;000080FF396F1040
18:29:28,717;0D;0000000000000000
18:29:28,719;20;000080FF396F1040
18:29:28,726;20;000080FF396F1040
18:29:28,733;20;000080FF396F1040
18:29:28,741;20;000080FF396F1040
18:29:28,747;20;000080FF396F1040
18:29:28,753;20;000080FF396F1040
18:29:28,760;20;000080FF396F1040
18:29:28,761;2B;FD7B0D00E0CF0100
18:29:28,762;2A;913FAD4125170200
18:29:28,763;2D;1B00640AFF0D8C00
18:29:28,766;20;000080FF396F1040
18:29:28,767;0D;0000000000000000
18:29:28,773;20;000080FF396F1040
18:29:28,780;20;000080FF396F1040
18:29:28,787;20;000080FF396F1040
18:29:28,793;20;000080FF396F1040
18:29:28,799;20;000080FF396F1040
18:29:28,803;2C;FF0DDC00FF0D1201
18:29:28,804;28;FF130D001D290200
18:29:28,805;29;FF130D10E3FE0100
18:29:28,806;20;000080FF396F1040
18:29:28,813;20;000080FF396F1040
18:29:28,817;0D;0000000000000000
18:29:28,820;20;000080FF396F1040
18:29:28,824;14;00000000E60B2EC0
18:29:28,824;15;AEB9FB3FEAA0CE35
18:29:28,827;20;000080FF396F1040
18:29:28,834;20;000080FF396F1040
18:29:28,839;20;000080FF396F1040
18:29:28,846;20;000080FF396F1040
18:29:28,853;20;000080FF396F1040
18:29:28,860;20;000080FF396F1040
18:29:28,861;2B;FD7F0D00A0CF0100
18:29:28,862;2A;913FAD4165150200
18:29:28,863;2D;1B00640AFF0D8C00
18:29:28,867;17;8099744100000000
18:29:28,869;0D;0000000000000000
18:29:28,881;20;000080FF396F1040
18:29:28,887;20;000080FF396F1040
18:29:28,893;20;000080FF396F1040
18:29:28,900;20;000080FF396F1040
18:29:28,904;2C;FF0DE000FF0D0E01
18:29:28,905;28;FF130D001D290200
18:29:28,906;29;FF130D10A3010200
18:29:28,907;20;000080FF396F1040
18:29:28,913;20;000080FF396F1040
18:29:28,917;0D;0000000000000000
18:29:28,919;20;000080FF396F1040
18:29:28,926;20;000080FF396F1040
18:29:28,933;20;000080FF396F1040
18:29:28,940;20;000080FF396F1040
18:29:28,947;20;000080FF396F1040
18:29:28,953;20;000080FF396F1040
18:29:28,959;20;000080FF396F1040
18:29:28,960;2B;FD7F0D00A0CF0100
18:29:28,961;2A;913FAD4125170200
18:29:28,962;2D;1B00640AFF0D8A00
18:29:28,966;20;000080FF396F1040
18:29:28,967;0D;0000000000000000
18:29:28,973;20;000080FF396F1040
18:29:28,980;20;000080FF396F1040
18:29:28,987;20;000080FF396F1040
18:29:28,994;20;000080FF396F1040
18:29:29,001;20;000080FF396F1040
18:29:29,003;2C;FF0DDF00FF0D0E01
18:29:29,004;28;FF170D005D290200
18:29:29,005;29;FF130D1063010200
18:29:29,007;20;000080FF396F1040
18:29:29,013;20;000080FF396F1040
18:29:29,018;0D;0000000000000000
18:29:29,020;20;000080FF396F1040
18:29:29,026;20;000080FF396F1040
18:29:29,033;20;000080FF396F1040
18:29:29,040;20;000080FF396F1040
18:29:29,046;20;000080FF396F1040
18:29:29,053;20;000080FF396F1040
18:29:29,060;20;000080FF396F1040
18:29:29,061;2B;FD7F0D00A0CF0100
18:29:29,062;2A;913FAD4125170200
18:29:29,063;2D;1B00640AFF0D8F00
18:29:29,066;20;000080FF396F1040
18:29:29,067;0D;0000000000000000
18:29:29,073;20;000080FF396F1040
18:299,074;14;00000000E60B2EC0
18:29:29,075;15;AEB9FB3F02B5AFB6
18:29:29,080;20;000080FF396F1040
18:29:29,086;20;000080FF396F1040
18:29:29,093;20;000080FF396F1040
18:29:29,100;20;000080FF396F1040
18:29:29,104;2C;FF0DDE00FF0D0F01
18:29:29,105;28;FF170D009D250200

18:29:29,105;29;FF130D10A3010200
18:29:29,124;20;000080FF396F1040
18:29:29,125;20;000080FF396F1040
18:29:29,126;17;8099744100000000
18:29:29,126;0D;0000000000000000
18:29:29,127;20;000080FF396F1040
18:29:29,128;20;000080FF396F1040
18:29:29,133;20;0000800FF396F1040
18:29:29,140;20;00000000386F1040
18:29:29,147;20;000080FF396F1040
18:29:29,153;20;000080FF396F1040
18:29:29,160;20;000080FF396F1040
18:29:29,161;2B;FD7F0D00E0CF0100
18:29:29,162;2A;913FAD41A5140200
18:29:29,163;2D;1B00640AFF0D8A00
18:29:29,167;20;00000000386F1040
18:29:29,167;0D;0000000000000000
18:29:29,173;20;000080FF396F1040
18:29:29,180;20;00000000386F1040
18:29:29,186;20;00000000386F1040
18:29:29,193;20;000080FF396F1040
18:29:29,200;20;000080FF396F1040
18:29:29,204;2C;FF0DDC00FF0D1401
18:29:29,205;28;FF170D001D290200
18:29:29,206;29;FF130D1063000200
18:29:29,207;20;000080FF396F1040
18:29:29,213;20;000080FF396F1040
18:29:29,217;0D;0000000000000000
18:29:29,219;20;000080FF396F1040
18:29:29,226;20;000080FF396F1040
18:29:29,233;20;000080FF396F1040
18:29:29,240;20;000080FF396F1040
18:29:29,248;20;000080FF396F1040
18:29:29,254;20;000080FF396F1040
18:29:29,261;20;000080FF396F1040
18:29:29,262;2B;FD7B0D00A0CF0100
18:29:29,263;2A;913FAD4125170200
18:29:29,264;2D;1B00640AFF0D8D00
18:29:29,268;20;000080FF396F1040
18:29:29,269;0D;0000000000000000
18:29:29,274;20;000080FF396F1040
18:29:29,280;20;000080FF396F1040
18:29:29,287;20;000080FF396F1040
18:29:29,293;20;000080FF396F1040
18:29:29,299;20;000080FF396F1040
18:29:29,303;2C;FF0DDD00FF0D0E01
18:29:29,304;28;FF170D005D290200
18:29:29,305;29;FF130D10E3010200
18:29:29,306;20;000080FF396F1040
18:29:29,313;20;000080FF396F1040
18:29:29,317;0D;0000000000000000
18:29:29,320;20;000080FF396F1040
18:29:29,323;14;00000000E60B2EC0
18:29:29,324;15;ACB9FB3F781D2DB7
18:29:29,327;20;000080FF396F1040
18:29:29,334;20;000080FF396F1040
18:29:29,339;20;000080FF396F1040
18:29:29,346;20;000080FF396F1040
18:29:29,353;20;000080FF396F1040
18:29:29,360;20;000080FF396F1040
18:29:29,361;2B;FD7B0D00A0CF0100
18:29:29,362;2A;913FAD41A5170200
18:29:29,363;2D;1B00640AFF0D8B00
18:29:29,365;17;E650744100000000
18:29:29,367;20;000080FF396F1040
18:29:29,368;0D;0000000000000000
18:29:29,375;20;000080FF396F1040
18:29:29,381;20;000080FF396F1040
18:29:29,387;20;000080FF396F1040
18:29:29,395;20;000080FF396F1040
18:29:29,400;20;000080FF396F1040
18:29:29,404;2C;FF0DD700FF0D1101
18:29:29,405;28;FF170D005D250200
18:29:29,406;29;FF130D10A3010200
18:29:29,407;20;000080FF396F1040
18:29:29,413;20;000080FF396F1040
18:29:29,417;0D;0000000000000000
18:29:29,419;20;000080FF396F1040
18:29:29,426;20;000080FF396F1040
18:29:29,433;20;000080FF396F1040
18:29:29,440;20;000080FF396F1040
18:29:29,447;20;000080FF396F1040
18:29:29,453;20;000080FF396F1040
18:29:29,459;20;000080FF396F1040
18:29:29,460;2B;FD7B0D0060CF0100
18:29:29,461;2A;913FAD4125150200
18:29:29,462;2D;1B00640AFF0D8F00
18:29:29,466;20;000080FF396F1040
18:29:29,467;0D;0000000000000000
18:29:29,473;20;000080FF396F1040
18:29:29,480;20;000080FF396F1040
18:29:29,487;20;000080FF396F1040
18:29:29,493;20;000080FF396F1040
18:29:29,501;20;000080FF396F1040
18:29:29,504;2C;FF0DCF00FF0D1101
18:29:29,505;28;FF170D001D290200
18:29:29,506;29;FF130D10A3020200
18:29:29,507;20;00000000386F1040
18:29:29,514;20;000080FF396F1040
18:29:29,519;0D;0000000000000000
18:29:29,522;20;000080FF396F1040
18:29:29,527;20;000080FF396F1040
18:29:29,533;20;000080FF396F1040
18:29:29,540;20;000080FF396F1040
18:29:29,546;20;000080FF396F1040
18:29:29,553;20;000080FF396F1040
18:29:29,557;01;0002000001010081
18:29:29,560;20;000080FF396F1040
18:29:29,561;2B;FD7B0D00A0CF0100
18:29:29,562;2A;913FAD4165170200
18:29:29,563;2D;1B00640AFF0D8C00
18:29:29,567;20;000080FF396F1040
18:29:29,568;0D;0000000000000000
18:29:29,573;14;00000000E60B2EC0
18:29:29,574;15;ACB9FB3F4513BBB6
18:29:29,575;20;000080FF396F1040
18:29:29580;20;000080FF396F1040
18:29:29,586;20;000080FF396F1040
18:29:29,593;20;000080FF396F1040
18:29:29,600;20;000080FF396F1040
18:29:29,604;2C;FF0DD800FF0D0D01
18:29:29,605;28;FF130D00DD280200
18:29:29,605;29;FF130D10E3FE0100

18:29:29,607;20;000080FF396F1040
18:29:29,622;20;000080FF396F1040
18:29:29,622;17;8099744100000000
18:29:29,622;0D;0000000000000000
18:29:29,622;20;000080FF396F1040
18:29:29,627;20;000080FF396F1040
18:29:29,634;20;000080FF396F1040
18:29:29,642;20;000080FF396F1040
18:29:29,648;20;000080FF396F1040
18:29:29,653;20;000080FF396F1040
18:29:29,660;20;000080FF396F1040
18:29:29,661;2B;FD7B0D0020D00100
18:29:29,662;2A;913FAD4125170200
18:29:29,663;2D;1B00640AFF0D8F00
18:29:29,667;20;000080FF396F1040
18:29:29,667;0D;0000000000000000
18:29:29,673;20;000080FF396F1040
18:29:29,680;20;000080FF396F1040
18:29:29,686;20;000080FF396F1040
18:29:29,693;20;000080FF396F1040
18:29:29,700;20;000080FF396F1040
18:29:29,704;2C;FF0DD200FF0D1501
18:29:29,705;28;FF130D001D260200
18:29:29,706;29;FF130D10E3010200
18:29:29,707;20;000080FF396F1040
18:29:29,713;20;000080FF396F1040
18:29:29,717;0D;0000000000000000
18:29:29,719;20;000080FF396F1040
18:29:29,726;20;000080FF396F1040
18:29:29,733;20;000080FF396F1040
18:29:29,740;20;000080FF396F1040
18:29:29,747;20;000080FF396F1040
18:29:29,753;20;000080FF396F1040
18:29:29,760;20;000080FF396F1040
18:29:29,761;2B;FD7F0D00E0CF0100
18:29:29,762;2A;913FAD41A5160200
18:29:29,763;2D;1B00640AFF0D8E00
18:29:29,767;20;000080FF396F1040
18:29:29,768;0D;0000000000000000
18:29:29,774;20;000080FF396F1040
18:29:29,780;20;00000000386F1040
18:29:29,787;20;000080FF396F1040
18:29:29,793;20;000080FF396F1040
18:29:29,799;20;000080FF396F1040
18:29:29,803;2C;FF0DD700FF0D1501
18:29:29,804;28;FF170D001D290200
18:29:29,805;29;FF130D1063010200
18:29:29,806;20;00000000386F1040
18:29:29,813;20;000080FF396F1040
18:29:29,817;0D;0000000000000000
18:29:29,820;20;00000000386F1040
18:29:29,823;14;00000000E60B2EC0
18:29:29,824;15;ACB9FB3F12FF5836
18:29:29,827;20;000080FF396F1040
18:29:29,834;20;000080FF396F1040
18:29:29,839;20;000080FF396F1040
18:29:29,846;20;000080FF396F1040
18:29:29,853;20;000080FF396F1040
18:29:29,860;20;000080FF396F1040
18:29:29,861;2B;FD7F0D0060CF0100
18:29:29,862;2A;913FAD41E5160200
18:29:29,863;2D;1B00640AFF0D8F00
18:29:29,865;17;3375744100000000
18:29:29,867;20;00000000386F1040
18:29:29,868;0D;0000000000000000
18:29:29,874;20;00000000386F1040
18:29:29,881;20;00000000386F1040
18:29:29,887;20;000080FF396F1040
18:29:29,895;20;000080FF396F1040
18:29:29,902;20;000080FF396F1040
18:29:29,904;2C;FF0DDD00FF0D0D01
18:29:29,905;28;FF130D00DD280200
18:29:29,906;29;FF130D10A3FE0100
18:29:29,907;20;000080FF396F1040
18:29:29,914;20;000080FF396F1040
18:29:29,917;0D;0000000000000000
18:29:29,919;20;000080FF396F1040
18:29:29,926;20;000080FF396F1040
18:29:29,933;20;000080FF396F1040
18:29:29,940;20;000080FF396F1040
18:29:29,947;20;000080FF396F1040
18:29:29,954;20;000080FF396F1040
18:29:29,959;2D;1B00640AFF0D8800
18:29:29,960;2A;913FAD4125170200
18:29:29,961;20;000080FF396F1040
18:29:29,962;2B;FD7B0D00E0CF0100
18:29:29,966;20;000080FF396F1040
18:29:29,967;0D;0000000000000000
18:29:29,973;20;000080FF396F1040
18:29:29,980;20;000080FF396F1040
18:29:29,987;20;000080FF396F1040
18:29:29,993;20;000080FF396F1040
18:29:30,001;20;000080FF396F1040
18:29:30,003;2C;FF0DDA00FF0D0F01
18:29:30,004;28;FF130D009D250200
18:29:30,005;29;FF130D10A3010200
18:29:30,006;20;000080FF396F1040
18:29:30,013;20;000080FF396F1040
18:29:30,018;0D;0000000000000000
18:29:30,021;20;000080FF396F1040
18:29:30,027;20;000080FF396F1040
18:29:30,033;20;000080FF396F1040
18:29:30,040;20;000080FF396F1040
18:29:30,046;20;000080FF396F1040
18:29:30,053;20;000080FF396F1040
18:29:30,060;20;000080FF396F1040
18:29:30,061;2B;FD7F0D00E0CF0100
18:29:30,062;2A;913FAD41E5140200
18:29:30,063;2D;1B00640AFF0D9100
18:29:30,067;20;000080FF396F1040
18:29:30,068;0D;0000000000000000
18:29:30,073;20;000080FF396F1040
18:29:30,074;14;00000000E60B2EC0
18:29:30,075;15;ACB9FB3F63EE2737
18:29:30,080;20;000080FF396F1040
18:29:30,086;20;000080FF396F1040
18:29:30,093;20;000080FF396F1040
18:29:30,100;20;000080FF396F1040
18:29:30,104;2C;FF0DD900FF0D0B01
18:29:30,105;28;FF170D001D290200
18:29:30,105;29;FF130D10A3010200
18:29:30,107;20;000080FF396F1040
18:29:30,113;20;000080FF396F1040

18:29:30,115;17;8099744100000000
18:29:30,132;0D;0000000000000000
18:29:30,133;20;000080FF396F1040
18:29:30,134;20;000080FF396F1040
18:29:30,135;20;000080FF396F1040
18:29:30,140;20;000080FF396F1040
18:29:30,147;20;000080FF396F1040
18:29:30,154;20;000080FF396F1040
18:29:30,160;20;000080FF396F1040
18:29:30,161;2B;FD7F0D00A00A0CF0100
18:29:30,162;2A;913FAD4125170200
18:29:30,163;2D;1B00640AFF0D8D00
18:29:30,167;0D;0000000000000000
18:29:30,173;20;000080FF396F1040
18:29:30,180;20;00000000386F1040
18:29:30,186;20;00000000386F1040
18:29:30,193;20;000080FF396F1040
18:29:30,200;20;000080FF396F1040
18:29:30,204;2C;FF0DD800FF0D0B01
18:29:30,205;28;FF170D00DD280200
18:29:30,206;29;FF130D1063010200
18:29:30,207;20;000080FF396F1040
18:29:30,213;20;000080FF396F1040
18:29:30,217;0D;0000000000000000
18:29:30,220;20;000080FF396F1040
18:29:30,226;20;000080FF396F1040
18:29:30,233;20;000080FF396F1040
18:29:30,240;20;000080FF396F1040
18:29:30,247;20;000080FF396F1040
18:29:30,253;20;000080FF396F1040
18:29:30,261;2D;1B00640AFF0D8E00
18:29:30,262;2A;913FAD4165170200
18:29:30,263;20;000080FF396F1040
18:29:30,264;2B;FD7F0D00E0CF0100
18:29:30,268;20;000080FF396F1040
18:29:30,269;0D;0000000000000000
18:29:30,275;20;000080FF396F1040
18:29:30,282;20;000080FF396F1040
18:29:30,287;20;000080FF396F1040
18:29:30,293;20;000080FF396F1040
18:29:30,303;2C;FF0DD800FF0D1401
18:29:30,304;28;FF170D005D290200
18:29:30,305;29;FF130D10E3FF0100
18:29:30,306;20;000080FF396F1040
18:29:30,313;20;000080FF396F1040
18:29:30,317;0D;0000000000000000
18:29:30,320;20;000080FF396F1040
18:29:30,323;14;00000000E60B2EC0
18:29:30,324;15;AEB9FB3F9AD30537
18:29:30,327;20;000080FF396F1040
18:29:30,334;20;000080FF396F1040
18:29:30,339;20;000080FF396F1040
18:29:30,346;20;000080FF396F1040
18:29:30,353;20;000080FF396F1040
18:29:30,360;20;000080FF396F1040
18:29:30,361;2B;FD7B0D00A0CF0100
18:29:30,362;2A;913FAD41A5150200
18:29:30,363;2D;1B00640AFF0D8C00
18:29:30,365;17;19E2744100000000
18:29:30,367;20;000080FF396F1040
18:29:30,368;0D;0000000000000000
18:29:30,374;20;000080FF396F1040
18:29:30,379;20;000080FF396F1040
18:29:30,386;20;000080FF396F1040
18:29:30,394;20;000080FF396F1040
18:29:30,401;20;000080FF396F1040
18:29:30,404;2C;FF0DDC00FF0D1201
18:29:30,405;28;FF170D001D290200
18:29:30,406;29;FF130D10A3010200
18:29:30,407;20;000080FF396F1040
18:29:30,414;20;000080FF396F1040
18:29:30,417;0D;0000000000000000
18:29:30,419;20;000080FF396F1040
18:29:30,433;20;000080FF396F1040
18:29:30,440;20;000080FF396F1040
18:29:30,447;20;000080FF396F1040
18:29:30,454;20;000080FF396F1040
18:29:30,459;20;000080FF396F1040
18:29:30,460;2B;FD7F0D00A0CF0100
18:29:30,461;2A;913FAD4125170200
18:29:30,462;2D;1B00640AFF0D9300
18:29:30,466;20;000080FF396F1040
18:29:30,467;0D;0000000000000000
18:29:30,473;20;000080FF396F1040
18:29:30,480;20;000080FF396F1040
18:29:30,487;20;000080FF396F1040
18:29:30,493;20;000080FF396F1040
18:29:30,500;20;000080FF396F1040
18:29:30,503;2C;FF0DDE00FF0D0D01
18:29:30,504;28;FF170D00DD280200
18:29:30,505;29;FF130D10E3010200
18:29:30,506;20;000080FF396F1040
18:29:30,514;20;000080FF396F1040
18:29:30,519;0D;0000000000000000
18:29:30,522;20;000080FF396F1040
18:29:30,528;20;000080FF396F1040
18:29:30,535;20;000080FF396F1040
18:29:30,540;20;000080FF396F1040
18:29:30,546;20;000080FF396F1040
18:29:30,557;01;0002000001010081
18:29:30,560;20;000080FF396F1040
18:29:30,561;2B;FD7B0D00A0CF0100
18:29:30,562;2A;913FAD4165170200
18:29:30,563;2D;1B00640AFF0D9100
18:29:30,567;20;000080FF396F1040
18:29:30,568;0D;0000000000000000
18:29:30,573;20;000080FF396F1040
18:29:30,574;14;00000000E60B2EC0
18:29:30,575;15;AEB9FB3F76279DB5
18:29:30,580;20;000080FF396F1040
18:29:30,586;20;000080FF396F1040
18:29:30,593;20;000080FF396F1040
18:29:30,600;20;000080FF396F1040
18:29:30,604;2C;FF0DDD00FF0D0D01
18:29:30,604;28;FF170D009D280200
18:29:30,605;29;FF130D10E3010200
18:29:30,607;20;000080FF396F1040
18:29:30,613;20;000080FF396F1040
18:29:30,617;3375744100000000
18:29:30,617;0D;0000000000000000
18:29:30,620;20;000080FF396F1040
18:29:30,626;20;000080FF396F1040
18:29:30,634;20;000080FF396F1040

