Time,Xg,Yg,Zg,Pitch,Roll,Yaw,Course,Speed,Altitude,Peek,HeaderLatitude,Longitude,Peek,Hori_Accuracy,Vert_Accuracy,
4.783779e+02,-7.617186e-02,-1.083373e-02,-9.833221e-01,2.483392e+00,-8.681936e+00,1.100653e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.783878e+02,-4.397582e-02,-4.316711e-02,-9.864959e-01,2.479463e+00,-8.728965e+00,1.100653e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.783978e+02,-6.918335e-02,-1.347351e-02,-9.914398e-01,2.472795e+00,-8.767287e+00,1.100653e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.784078e+02,-6.291199e-02,-3.681945e-02,-9.814911e-01,2.463516e+00,-8.813580e+00,1.100653e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.784177e+02,-6.182861e-02,-3.314209e-02,-1.001770e+00,2.461146e+00,-8.862735e+00,1.086288e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.784277e+02,-1.119843e-01,-2.929688e-02,-1.005539e+00,2.454012e+00,-8.899637e+00,1.086288e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.784377e+02,-6.387329e-02,-2.691650e-02,-1.017197e+00,2.454752e+00,-8.940490e+00,1.086288e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.784476e+02,-9.992981e-02,-3.550720e-02,-1.009293e+00,2.453615e+00,-8.974918e+00,1.086288e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.784576e+02,-6.346129e-02,-2.619934e-02,-9.913329e-01,2.452592e+00,-9.023153e+00,1.086288e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.784676e+02,-7.841492e-02,-4.597473e-02,-9.933624e-01,2.450871e+00,-9.064101e+00,1.086288e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.784775e+02,-1.033630e-01,-3.388977e-02,-9.986877e-01,2.446671e+00,-9.104377e+00,1.071811e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
4.784875e+02,-9.091187e-02,-2.838135e-02,-1.008331e+00,2.446974e+00,-9.133140e+00,1.071811e+02,1.163264e+02,1.994287e+00,2.052101e+02,5.003716e+01,1.991095e+01,2.220391e+00,3.000000e+00
