Time,Xg,Yg,Zg,Pitch,Roll,Yaw,Course,Speed,Altitude,Peek,HeaderLatitude,Longitude,Peek,Hori_Accuracy,Vert_Accuracy,
7.175612e+02,1.463928e-01,-3.883361e-02,-9.931182e-01,3.458663e+00,1.311738e+01,1.485370e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.175712e+02,1.302338e-01,-4.431152e-02,-9.898071e-01,3.443117e+00,1.322158e+01,1.485370e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.175811e+02,1.969604e-01,-6.094360e-02,-9.496155e-01,3.426615e+00,1.332037e+01,1.485370e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.175911e+02,1.146087e-01,-3.192139e-02,-1.034927e+00,3.414195e+00,1.342931e+01,1.496667e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.176010e+02,1.954041e-01,-6.027222e-02,-9.558716e-01,3.397260e+00,1.352450e+01,1.496667e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.176110e+02,1.435242e-01,-2.470398e-02,-1.019531e+00,3.389275e+00,1.363368e+01,1.496667e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.176210e+02,1.822510e-01,-4.273987e-02,-9.836731e-01,3.377563e+00,1.372458e+01,1.496667e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.176309e+02,1.987915e-01,-4.116821e-02,-9.707183e-01,3.367197e+00,1.381607e+01,1.496667e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.176409e+02,1.377106e-01,-2.725220e-02,-1.023376e+00,3.360472e+00,1.390330e+01,1.496667e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.176509e+02,2.298889e-01,-5.381775e-02,-9.273223e-01,3.349792e+00,1.396934e+01,1.507776e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.176608e+02,1.466064e-01,-2.061462e-02,-1.023438e+00,3.345710e+00,1.403518e+01,1.507776e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.176708e+02,2.061157e-01,-4.284668e-02,-9.450073e-01,3.333161e+00,1.406627e+01,1.507776e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.176808e+02,1.966705e-01,-5.772400e-02,-9.448700e-01,3.325722e+00,1.407850e+01,1.507776e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.176907e+02,1.540680e-01,-4.298401e-02,-9.777221e-01,3.313493e+00,1.407559e+01,1.507776e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.177007e+02,2.295074e-01,-6.144714e-02,-9.244995e-01,3.295605e+00,1.405606e+01,1.507776e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.177107e+02,1.213531e-01,-1.451110e-02,-1.017105e+00,3.284477e+00,1.404071e+01,1.519192e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.177206e+02,2.261353e-01,-6.015015e-02,-9.080658e-01,3.262809e+00,1.399979e+01,1.519192e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.177306e+02,1.749878e-01,-4.623417e-03,-1.001572e+00,3.249478e+00,1.396359e+01,1.519192e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.177406e+02,2.108917e-01,-4.881287e-02,-9.550171e-01,3.229026e+00,1.389739e+01,1.519192e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.177505e+02,2.111511e-01,-2.471924e-02,-9.671020e-01,3.217424e+00,1.381763e+01,1.519192e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.177605e+02,1.511078e-01,-4.867554e-02,-1.001907e+00,3.203737e+00,1.372122e+01,1.519192e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.177705e+02,2.370300e-01,-4.711914e-02,-9.226074e-01,3.188630e+00,1.359943e+01,1.530969e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.177804e+02,1.360168e-01,-1.693726e-03,-1.017487e+00,3.181156e+00,1.346651e+01,1.530969e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.177904e+02,2.231445e-01,-4.193115e-02,-9.170227e-01,3.166273e+00,1.329398e+01,1.530969e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.178004e+02,1.735077e-01,-2.258301e-03,-9.764252e-01,3.157446e+00,1.311245e+01,1.530969e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.178103e+02,1.797333e-01,-4.069519e-02,-9.671478e-01,3.143464e+00,1.290374e+01,1.530969e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.178203e+02,2.130737e-01,-5.397034e-02,-9.597626e-01,3.132714e+00,1.268996e+01,1.530969e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.178303e+02,1.149139e-01,-3.575134e-02,-1.032898e+00,3.124231e+00,1.249292e+01,1.543442e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.178402e+02,2.046509e-01,-3.311157e-02,-9.627228e-01,3.113012e+00,1.229870e+01,1.543442e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.178502e+02,1.303711e-01,-1.852417e-02,-1.031219e+00,3.107884e+00,1.212152e+01,1.543442e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.178602e+02,1.924591e-01,-4.226685e-02,-9.806824e-01,3.102686e+00,1.192718e+01,1.543442e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.178701e+02,1.591949e-01,-2.668763e-02,-9.930573e-01,3.100695e+00,1.174114e+01,1.543442e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.178801e+02,1.343079e-01,-1.943970e-02,-1.028656e+00,3.101343e+00,1.154952e+01,1.543442e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.178900e+02,2.069550e-01,-3.558349e-02,-9.568176e-01,3.104774e+00,1.134743e+01,1.555619e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.179000e+02,1.175690e-01,-1.441955e-02,-1.038742e+00,3.111603e+00,1.114588e+01,1.555619e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.179100e+02,1.802368e-01,-5.335999e-02,-9.428558e-01,3.112342e+00,1.092218e+01,1.555619e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.179199e+02,1.116638e-01,-2.023315e-02,-1.021805e+00,3.120912e+00,1.071472e+01,1.555619e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.179299e+02,1.208801e-01,-2.821349e-02,-9.880370e-01,3.123632e+00,1.049510e+01,1.555619e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.179399e+02,1.321106e-01,-5.120849e-02,-9.673309e-01,3.126976e+00,1.028145e+01,1.555619e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.179498e+02,6.549071e-02,-1.190185e-02,-1.037414e+00,3.131178e+00,1.007398e+01,1.567561e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.179598e+02,1.601562e-01,-5.073548e-02,-9.456787e-01,3.134762e+00,9.853848e+00,1.567561e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.179698e+02,5.767822e-02,-1.475525e-02,-1.035645e+00,3.142327e+00,9.647657e+00,1.567561e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.179797e+02,1.189422e-01,-4.782104e-02,-9.705505e-01,3.144434e+00,9.426472e+00,1.567561e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
7.179897e+02,8.164978e-02,-2.145386e-02,-1.018631e+00,3.153416e+00,9.223576e+00,1.578298e+02,4.136443e+01,1.948879e+00,2.039145e+02,5.003732e+01,1.991079e+01,2.020966e+00,3.000000e+00
